0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
JLPT-N2	985	塞がる	ふさ	Godan verb with ru ending, intransitive verb	1.-to be closed; to be blocked; to be healed (e.g. wound); to be shut up	2.-to be clogged; to be plugged up	3.-to be occupied; to be taken (e.g. accommodation)																								
JLPT-N2	986	喧しい	やかま	I-adjective	1.-noisy; loud; clamorous; boisterous	2.-much talked of; much-discussed; vexed	3.-strict; severe; stern	4.-particular; fussy; fastidious; fault-finding; carping																							
JLPT-N2	987	引っかかる	ひ	Godan verb with ru ending, intransitive verb	1.-to be caught in; to be stuck in	2.-to stop by; to drop in for a short visit; to be delayed; to take time	3.-to get mixed up in (trouble); to get entangled in (a problem); to be involved with	4.-to fall for (a trick); to be deceived; to be cheated	5.-to be on one's mind; to worry one; to be bothered by; to feel uneasy	6.-to be obstructed; to be hindered	7.-to splash																				
JLPT-N2	988	空っぽ	から	No-adjective, Na-adjective, Noun	1.-empty; vacant; hollow																										
JLPT-N2	989	遠足	えんそく	Noun, Suru verb	1.-excursion; outing; trip																										
JLPT-N2	990	見下ろす	みお	Godan verb with su ending, Transitive verb	1.-to overlook; to command a view of; to look down on	2.-to despise; to look down on																									
JLPT-N2	991	大人しい	おとな	I-adjective	1.-obedient; docile; quiet																										
JLPT-N2	992	混ぜる	ま	Ichidan verb, Transitive verb	1.-to mix; to stir; to blend																										
JLPT-N2	993	憧れる	あこが	Ichidan verb, intransitive verb	1.-to long for; to yearn after; to admire; to be attracted by																										
JLPT-N2	994	比較的	ひかくてき	Adverb, Na-adjective	1.-comparatively; relatively																										
JLPT-N2	995	巻く	ま	Godan verb with ku ending, Transitive verb	1.-to wind; to coil; to roll; to wear (e.g. turban, scarf)	2.-to envelope; to shroud	3.-to outflank; to skirt	4.-to link (verse)	5.-to move ahead (three hours, etc.); to move up																						
JLPT-N2	996	醜い	みにく	I-adjective	1.-ugly; unattractive	2.-unsightly; unseemly																									
JLPT-N2	997	照らす	て	Godan verb with su ending, Transitive verb	1.-to shine on; to illuminate	2.-to compare (with); to refer to																									
JLPT-N2	998	剃る	そ	Godan verb with ru ending, Transitive verb	1.-to shave																										
JLPT-N2	999	覗く	のぞ	Godan verb with ku ending, Transitive verb	1.-to peek (through a keyhole, gap, etc.)	2.-to look down into (a ravine, etc.)	3.-to peek into (a shop, bookstore, etc.)	4.-to sneak a look at; to take a quick look at	5.-to peep (through a telescope, microscope, etc.)	6.-to stick out (a scarf from a collar, etc.); to peek through (sky through a forest canopy, etc.)	7.-to examine (an expression); to study (a face)	8.-to face																			
JLPT-N2	1000	忽ち	たちま	Adverb	1.-in an instant; in a moment; immediately; right away; at once	2.-suddenly; all of a sudden; all at once																									
JLPT-N2	1001	詫びる	わ	Ichidan verb, intransitive verb	1.-to apologize; to apologise																										
JLPT-N2	1002	突く	つ	Godan verb with ku ending, Transitive verb	1.-to prick; to stab	2.-to poke; to prod; to push; to thrust; to nudge; to hit; to strike	3.-to use (a cane); to prop oneself up with; to press against (the floor, etc.)	4.-to attack	5.-to brave (the rain, etc.)																						
JLPT-N2	1003	燃やす	も	Godan verb with su ending, Transitive verb	1.-to burn	2.-to burn with (emotion, feeling); to be fired up																									
JLPT-N2	1004	尻尾	しっぽ	Noun	1.-tail (animal)	2.-tail end; tip																									
JLPT-N2	1005	申し訳ない	もうわけ	Expression, I-adjective	1.-I'm sorry; (it's) inexcusable; I feel regretful; I feel guilty	2.-thank you very much (for help, etc.)																									
JLPT-N2	1006	兎も角	とかく	Adverb	1.-anyhow; anyway; somehow or other; generally speaking; in any case; be that as it may	2.-apart from ...; setting ... aside																									
JLPT-N2	1007	思いがけない	おも	I-adjective	1.-unexpected; contrary to expectations; by chance; casual																										
JLPT-N2	1008	裏返す	うらがえ	Godan verb with su ending, Transitive verb	1.-to turn inside out; to turn the other way; to turn (something) over																										
JLPT-N2	1009	厚かましい	あつ	I-adjective	1.-impudent; shameless; brazen																										
JLPT-N2	1010	囁く	ささや	Godan verb with ku ending, intransitive verb	1.-to whisper; to murmur	2.-to rumor; to rumour																									
JLPT-N2	1011	突っ込む	つこ	Godan verb with mu ending, Transitive verb	1.-to thrust (something) into (something); to cram; to stuff; to shove	2.-to plunge into; to charge into; to rush into; to ram into; to crash into	3.-to delve into (a matter); to go into depth; to get to the heart (of something)	4.-to press (someone) about; to point out (e.g. an inconsistency); to question sharply; to grill	5.-to get involved with; to meddle in; to poke one's nose into	6.-to riposte; to retort; to quip																					
JLPT-N2	1012	鈍い	にぶ	I-adjective	1.-dull (e.g. a knife); blunt	2.-thickheaded; obtuse; stupid	3.-dull (sound, color, etc.); dim (light)	4.-slow; sluggish; inert; lethargic	5.-insensitive; dull (e.g. reflexes); unperceptive; unfeeling																						
JLPT-N2	1013	怒鳴る	どな	Godan verb with ru ending, intransitive verb	1.-to shout (in anger); to yell																										
JLPT-N2	1014	撒く	ま	Godan verb with ku ending, Transitive verb	1.-to scatter; to sprinkle; to strew	2.-to distribute (handbills, etc.); to spread (rumours, etc.)	3.-to give the slip; to throw off; to shake off; to lose																								
JLPT-N2	1015	崩す	くず	Godan verb with su ending, Transitive verb	1.-to destroy; to demolish; to pull down; to tear down; to level	2.-to disturb; to put into disorder; to throw off balance; to make shaky	3.-to relax (one's pose); to make oneself at ease	4.-to break (a bill); to change; to make change	5.-to write in cursive style; to write in running style	6.-to break into a smile; to let off a smile	7.-to lower (a price)																				
JLPT-N2	1016	恋しい	こい	I-adjective	1.-yearned for; longed for; missed																										
JLPT-N2	1017	揃える	そろ	Ichidan verb, Transitive verb	1.-to collect; to gather; to get together; to complete (a collection)	2.-to arrange; to put in order; to prepare; to get ready	3.-to make uniform; to make even; to match																								
JLPT-N2	1018	組み立てる	くた	Ichidan verb, Transitive verb	1.-to assemble; to set up; to construct																										
JLPT-N2	1019	敷く	し	Godan verb with ku ending	1.-to spread out; to lay out	2.-to take a position	3.-to impose widely (e.g. over a city)																								
JLPT-N2	1020	縫う	ぬ	Godan verb with u ending, Transitive verb	1.-to sew; to stitch	2.-to weave one's way (e.g. through a crowd)																									
JLPT-N2	1021	可愛がる	かわい	Godan verb with ru ending, Transitive verb	1.-to love; to cherish; to be affectionate to; to treat tenderly; to dote on	2.-to show favouritism to; to be partial to	3.-to fondle; to caress; to pet	4.-to be tough on; to be rough with; to torment; to train harshly																							
JLPT-N2	1022	縫う	ぬ	Godan verb with u ending, Transitive verb	1.-to sew; to stitch	2.-to weave one's way (e.g. through a crowd)																									
JLPT-N2	1023	補う	おぎな	Godan verb with u ending, Transitive verb	1.-to supplement; to make up for; to compensate for; to cover (a shortage, loss, etc.); to fill (e.g. a vacancy)																										
JLPT-N2	1024	躓く	つまず	Godan verb with ku ending, intransitive verb	1.-to trip (over); to stumble	2.-to fail; to suffer a setback																									
JLPT-N2	1025	住まい	す	Noun	1.-dwelling; house; residence; address	2.-living; life																									
JLPT-N2	1026	水平線	すいへいせん	Noun	1.-horizon (related to bodies of water)																										
JLPT-N2	1027	甘やかす	あま	Godan verb with su ending, Transitive verb	1.-to pamper; to spoil																										
JLPT-N2	1028	意地悪	いじわる	Na-adjective, Noun, Suru verb	1.-malicious; ill-tempered; unkind																										
JLPT-N2	1029	曲げる	ま	Ichidan verb, Transitive verb	1.-to bend; to crook; to bow; to curve; to curl	2.-to lean; to tilt; to incline; to slant	3.-to bend (the truth); to distort; to twist; to pervert	4.-to yield (a point); to depart (from a principle); to ignore (what one really thinks)	5.-to pawn																						
JLPT-N2	1030	映る	うつ	Godan verb with ru ending, intransitive verb	1.-to be reflected; to harmonize with (harmonise); to come out (photo); to be projected; to be displayed (on a screen)																										
JLPT-N2	1031	嗅ぐ	か	Godan verb with gu ending, Transitive verb	1.-to sniff; to smell																										
JLPT-N2	1032	真っ青	まさお	Na-adjective, Noun	1.-deep blue; bright blue	2.-ghastly pale; pallid; white as a sheet																									
JLPT-N2	1033	傾く	かたむ	Godan verb with ku ending, intransitive verb	1.-to incline toward; to slant; to lurch; to heel over; to be disposed to; to trend toward; to be prone to	2.-to go down (sun); to wane; to sink; to decline																									
JLPT-N2	1034	近づける	ちか	Ichidan verb, Transitive verb	1.-to bring near; to bring close; to let go near	2.-to associate with; to bring (people) together; to let come near (of a person)																									
JLPT-N2	1035	擦る	こす	Godan verb with ru ending, Transitive verb	1.-to rub; to scrub; to scrape																										
JLPT-N2	1036	独り言	ひとごと	Noun	1.-soliloquy; monologue; speaking to oneself																										
JLPT-N2	1037	編む	あ	Godan verb with mu ending, Transitive verb	1.-to knit; to plait; to braid	2.-to compile (anthology, dictionary, etc.); to edit																									
JLPT-N2	1038	済まない	す	I-adjective	1.-inexcusable; unjustifiable; unpardonable	2.-sorry; remorseful; apologetic; conscience-stricken; contrite	3.-excuse me; (I'm) sorry; thank you																								
JLPT-N2	1039	至急	しきゅう	No-adjective, Noun	1.-urgent; pressing; immediate; prompt; express	2.-urgently; promptly; at once; right away; without delay; as soon as possible																									
JLPT-N2	1040	図々しい	ずうずう	I-adjective	1.-impudent; shameless; brazen; forward; audacious; cheeky																										
JLPT-N2	1041	生意気	なまいき	Na-adjective, Noun	1.-impertinent; saucy; cheeky; conceit; audacious; brazen; feisty																										
JLPT-N2	1042	爽やか	さわ	Na-adjective, Noun	1.-fresh; refreshing; invigorating	2.-clear (e.g. voice); fluent; eloquent																									
JLPT-N2	1043	だらし無い	な	I-adjective	1.-slovenly (appearance, work, etc.); sloppy; untidy; undisciplined; careless; loose; slack	2.-weak; feeble; weak-willed; gutless																									
JLPT-N2	1044	砕ける	くだ	Ichidan verb, intransitive verb	1.-to break (into pieces); to be broken; to be smashed	2.-to collapse; to crumble; to decline; to cool (e.g. enthusiasm); to dampen (e.g. one's will to fight)	3.-to become less formal; to throw off reserve; to become affable	4.-to become easy to understand (e.g. a story)	5.-to be worried																						
JLPT-N2	1045	散らかる	ち	Godan verb with ru ending, intransitive verb	1.-to be in disorder; to lie scattered around																										
JLPT-N2	1046	至急	しきゅう	No-adjective, Noun	1.-urgent; pressing; immediate; prompt; express	2.-urgently; promptly; at once; right away; without delay; as soon as possible																									
JLPT-N2	1047	捕る	と	Godan verb with ru ending, Transitive verb	1.-to take; to catch; to capture																										
JLPT-N2	1048	嵌める	は	Ichidan verb, Transitive verb	1.-to insert; to put in (such that there is a snug fit); to button; to put on (something that envelops, e.g. gloves, ring)	2.-to have sex; to fuck	3.-to pigeonhole (into a particular category)	4.-to place a ring-shaped object around something (esp. one that restricts freedom, such as handcuffs)	5.-to entrap; to set someone up (e.g. frame them for a crime, etc.)																						
JLPT-N2	1049	承る	うけたまわ	Godan verb with ru ending, Transitive verb	1.-to hear; to be told; to know	2.-to receive (order); to undertake; to comply; to take (a reservation, etc.)																									
JLPT-N2	1050	蒸し暑い	むあつ	I-adjective	1.-humid; sultry																										
JLPT-N2	1051	返る	かえ	Godan verb with ru ending, intransitive verb	1.-to return; to come back; to go back	2.-to turn over	3.-to become extremely; to become completely																								
JLPT-N2	1052	目覚まし	めざ	Noun	1.-alarm clock	2.-waking up; keeping oneself awake	3.-type of candy given to a child after it wakes up from a nap																								
JLPT-N2	1053	早速	さっそく	Adverb	1.-at once; immediately; without delay; promptly																										
JLPT-N2	1054	固まる	かた	Godan verb with ru ending, intransitive verb	1.-to harden; to solidify	2.-to become firm; to become certain	3.-to gather (together); to assemble; to huddle together																								
JLPT-N2	1055	這う	は	Godan verb with u ending, intransitive verb	1.-to creep; to crawl																										
JLPT-N2	1056	改めて	あらた	Adverb	1.-another time; again; over again; once again; anew	2.-formally; especially; intentionally; deliberately																									
JLPT-N2	1057	敬う	うやま	Godan verb with u ending, Transitive verb	1.-to show respect for; to revere; to honour; to honor; to worship; to hold in esteem																										
JLPT-N2	1058	必需品	ひつじゅひん	Noun	1.-necessities; necessary article; requisite; essentials																										
JLPT-N2	1059	浮く	う	Godan verb with ku ending, intransitive verb	1.-to float	2.-to become merry; to be cheerful	3.-to become loose; to become unsteady	4.-to feel out of it; to be cut off (e.g. from those around you); to feel out of place	5.-to be frivolous; to be uncertain	6.-to have (time, money, etc.) left over; to be saved (e.g. money)	7.-to have no basis; to be unreliable																				
JLPT-N2	1060	焦げる	こ	Ichidan verb, intransitive verb	1.-to burn; to scorch; to char; to singe																										
JLPT-N2	1061	引き返す	ひかえ	Godan verb with su ending, Transitive verb	1.-to turn back; to go back; to come back; to return; to retrace one's steps																										
JLPT-N2	1062	下らない	くだ	I-adjective	1.-trivial; trifling; insignificant; not worth bothering with; worthless; useless; good-for-nothing	2.-stupid; nonsensical; absurd; foolish; silly																									
JLPT-N2	1063	目茶苦茶	目茶苦茶めちゃくちゃ	Na-adjective, Noun	1.-absurd; unreasonable; nonsensical; preposterous; incoherent	2.-extreme; senseless; reckless; wanton	3.-disorderly; chaotic; confused; messy	4.-incredibly; really; so; super																							
JLPT-N2	1064	転がる	ころ	Godan verb with ru ending, intransitive verb	1.-to roll; to tumble	2.-to fall over; to roll over	3.-to lie down	4.-to be scattered about; to be lying around	5.-(of a situation or outcome) to change; to turn out	6.-to come easily; to be common; to fall into one's hands; to grow on trees																					
JLPT-N2	1065	近寄る	ちかよ	Godan verb with ru ending, intransitive verb	1.-to approach; to draw near																										
JLPT-N2	1066	背負う	せお	Godan verb with u ending, Transitive verb	1.-to carry on one's back	2.-to be burdened with; to take responsibility for	3.-to have (something) in the background; to be in front (of something)	4.-to be conceited; to think highly of oneself																							
JLPT-N2	1067	青白い	あおじろ	I-adjective	1.-pale; pallid	2.-bluish-white																									
JLPT-N2	1068	欠伸	あくび	Noun	1.-yawn; yawning	"2.-kanji ""yawning"" radical (radical 76)"																									
JLPT-N2	1069	出来上がる	できあ	Godan verb with ru ending, intransitive verb	1.-to be completed; to be finished; to be ready (e.g. to serve or eat)	2.-to be very drunk																									
JLPT-N2	1070	険しい	けわ	I-adjective	1.-precipitous; rugged; inaccessible; impregnable; steep	2.-grim; severe; stern																									
JLPT-N2	1071	妥当	だとう	Na-adjective, Noun	1.-valid; proper; right; appropriate; reasonable																										
JLPT-N2	1072	お早う	はよ	Other forms	1.-good morning																										
JLPT-N2	1073	仮定	かてい	Noun, Suru verb	1.-assumption; supposition; hypothesis																										
JLPT-N2	1074	何分	なにぶん	Noun, No-adjective	1.-some; any; (a) little; of some kind; of some sort	2.-please	3.-anyway; anyhow; at any rate; after all																								
JLPT-N2	1075	言い出す	いだ	Godan verb with su ending, Transitive verb	1.-to begin to say; to start talking; to broach (a matter); to bring up; to come out with	2.-to be the first to say; to suggest (doing); to propose																									
JLPT-N2	1076	行き成り	いな	Adverb, No-adjective	1.-abruptly; suddenly; all of a sudden; without warning																										
JLPT-N2	1077	各地	かくち	Noun, No-adjective	1.-every place; various places																										
JLPT-N2	1078	逃がす	に	Godan verb with su ending, Transitive verb	1.-to set free; to let go; to release	2.-to miss (e.g. a chance); to lose; to let get away; to fail to catch																									
JLPT-N2	1079	痒い	かゆ	I-adjective	1.-itchy																										
JLPT-N2	1080	睨む	にら	Godan verb with mu ending, Transitive verb	1.-to glare at; to scowl at; to glower at	2.-to stare intensely at; to examine carefully	3.-to estimate; to guess; to suspect; to judge	4.-to keep an eye on someone (e.g. a suspicious or untrustworthy person); to watch	5.-to take account of; to take into consideration																						
JLPT-N2	1081	先ほど	さき	Adverbial noun, Temporal noun	1.-a short while ago; a moment ago; just now; some time ago																										
JLPT-N2	1082	教わる	おそ	Godan verb with ru ending, Transitive verb	1.-to be taught; to learn; to take lessons in																										
JLPT-N2	1083	勿体ない	もったい	I-adjective	1.-wasteful; a waste	2.-too good; more than one deserves; unworthy of	3.-impious; profane; sacrilegious																								
JLPT-N2	1084	静まる	しず	Godan verb with ru ending, intransitive verb	1.-to become quiet; to quiet down; to quieten down	2.-to calm down; to die down; to subside; to abate; to be suppressed																									
JLPT-N2	1085	照る	て	Godan verb with ru ending, intransitive verb	1.-to shine	2.-to look slightly upward (of a noh mask; indicating joy, etc.)																									
JLPT-N2	1086	逃がす	に	Godan verb with su ending, Transitive verb	1.-to set free; to let go; to release	2.-to miss (e.g. a chance); to lose; to let get away; to fail to catch																									
JLPT-N2	1087	畳む	たた	Godan verb with mu ending, Transitive verb	1.-to fold (clothes, umbrella)	2.-to close (a shop, business)	3.-to vacate																								
JLPT-N2	1088	恐縮	きょうしゅく	Noun, Suru verb, Na-adjective	1.-feeling obliged; being grateful; being thankful; being sorry; being ashamed	2.-shrinking back in fear																									
JLPT-N2	1089	宛名	あてな	Noun	1.-(addressee's) name; (recipient's) name and address																										
JLPT-N2	1090	呉れ呉れも	くぐ	Adverb	1.-sincerely; earnestly	2.-repeatedly; over and over; again and again																									
JLPT-N2	1091	落第	らくだい	Noun, Suru verb	1.-failure (in an examination); failing to advance (to the next year)	2.-falling short of the standard; not making the grade																									
JLPT-N2	1092	呑気	呑気のんき	Na-adjective, Noun	1.-carefree; optimistic; careless; reckless; heedless; happy-go-lucky; easygoing; thoughtless																										
JLPT-N2	1093	澄む	す	Godan verb with mu ending, intransitive verb	1.-to become clear (water, air, etc.); to become transparent	2.-to resonate clearly (e.g. voice)	3.-to become serene; to become tranquil; to be free of worries	4.-to pronounce as an unvoiced sound																							
JLPT-N2	1094	蘇る	よみがえ	Godan verb with ru ending, intransitive verb	1.-to be resurrected; to be resuscitated; to be rehabilitated; to be revived; to be refreshed; to be restored	2.-to be recalled (e.g. memories); to be brought back																									
JLPT-N2	1095	但し	ただ	Conjunction	1.-but; however; provided that																										
JLPT-N2	1096	跳ねる	は	Ichidan verb, intransitive verb	1.-to jump; to leap; to prance; to spring up; to bound; to hop	2.-to break up; to close; to come to an end	3.-to hit (e.g. to have a car hit something or someone)																								
JLPT-N2	1097	災難	さいなん	Noun	1.-calamity; misfortune; disaster																										
JLPT-N2	1098	お代わり	か	Noun, Suru verb	1.-another helping; second helping; seconds; refill	2.-command to have dog place its second paw in one's hand																									
JLPT-N2	1099	揃う	そろ	Godan verb with u ending, intransitive verb	1.-to be complete; to be all present; to make a full set; to be satisfied (of conditions)	2.-to be equal; to be uniform; to be even; to match; to agree	3.-to gather; to assemble; to be collected																								
JLPT-N2	1100	姪	めい	Noun	1.-niece																										
JLPT-N2	1101	姪	めい	Noun	1.-niece																										
JLPT-N2	1102	儲かる	もう	Godan verb with ru ending, intransitive verb	1.-to be profitable; to yield a profit																										
JLPT-N2	1103	裂く	さ	Godan verb with ku ending, Transitive verb	1.-to tear; to rip up	2.-to cut up; to cleave; to cut open (esp. the abdomen)	3.-to forcibly separate (e.g. two lovers)	4.-to spare (time, money, etc.); to use part of something	5.-to have a tattoo in the corner of one's eye																						
JLPT-N2	1104	乾かす	かわ	Godan verb with su ending, Transitive verb	1.-to dry (clothes, etc.); to desiccate																										
JLPT-N2	1105	受け持つ	うも	Godan verb with tsu ending, Transitive verb	1.-to take (be in) charge of																										
JLPT-N2	1106	目眩	めまい	Noun, Suru verb, No-adjective	1.-dizziness; giddiness; vertigo																										
JLPT-N2	1107	羊毛	ようもう	Noun, No-adjective	1.-wool																										
JLPT-N2	1108	威張る	いば	Godan verb with ru ending, intransitive verb	1.-to put on airs; to act big; to throw one's weight about; to be overbearing; to be domineering; to be bossy; to be pushy; to be proud; to be haughty; to be arrogant; to swagger; to boast; to brag																										
JLPT-N2	1109	打ち合わせ	うあ	Noun, Suru verb	1.-advance arrangements; preparatory meeting; briefing session	2.-overlap (of a coat, etc.)	3.-making something match exactly																								
JLPT-N2	1110	思い込む	おもこ	Godan verb with mu ending, intransitive verb	1.-to be convinced (that); to be under the impression (that); to feel sure (that); to assume (that)	2.-to make up one's mind; to set one's heart on; to be determined (to do); to be bent on	3.-to be obsessed (with a thought, idea, etc.); to think about obsessively																								
JLPT-N2	1111	溶け込む	とこ	Godan verb with mu ending, intransitive verb	1.-to melt into; to dissolve into; to merge into	2.-to blend into (surroundings); to fit in; to adapt to; to integrate																									
JLPT-N2	1112	脱線	だっせん	Noun, Suru verb	1.-derailment	2.-digression; deviation																									
JLPT-N2	1113	担ぐ	かつ	Godan verb with gu ending, Transitive verb	1.-to shoulder; to carry on one's shoulder	2.-to nominate for a position; to choose as a representative	3.-to take (someone) for a ride; to deceive; to take in	4.-to be caught up in superstition																							
JLPT-N2	1114	何となく	なん	Adverb	1.-somehow or other; for some reason or another; without knowing why																										
JLPT-N2	1115	ご無沙汰	ぶさた	Noun, Suru verb	1.-not writing or contacting for a while; neglecting (failing) to write (call, visit, etc.); long silence																										
JLPT-N2	1116	いつの間にか	ま	Adverb	1.-before one knows; before one becomes aware of; unnoticed; unawares																										
JLPT-N2	1117	耕す	たがや	Godan verb with su ending, Transitive verb	1.-to till; to plow; to plough; to cultivate																										
JLPT-N2	1118	腰掛ける	こしか	Ichidan verb, intransitive verb	1.-to sit (down)																										
JLPT-N2	1119	平凡	へいぼん	Na-adjective, Noun	1.-ordinary; common; commonplace; mediocre; unremarkable; undistinguished; uneventful																										
JLPT-N2	1120	お休み	やす	Noun	1.-holiday; day off; absence	2.-sleep; rest	3.-Good night																								
JLPT-N2	1121	腰掛ける	こしか	Ichidan verb, intransitive verb	1.-to sit (down)																										
JLPT-N2	1122	担ぐ	かつ	Godan verb with gu ending, Transitive verb	1.-to shoulder; to carry on one's shoulder	2.-to nominate for a position; to choose as a representative	3.-to take (someone) for a ride; to deceive; to take in	4.-to be caught up in superstition																							
JLPT-N2	1123	溶け込む	とこ	Godan verb with mu ending, intransitive verb	1.-to melt into; to dissolve into; to merge into	2.-to blend into (surroundings); to fit in; to adapt to; to integrate																									
JLPT-N2	1124	通用	つうよう	Noun, Suru verb	1.-popular use; circulation	2.-to pass as; to pass for																									
JLPT-N2	1125	実る	みの	Godan verb with ru ending, intransitive verb	1.-to bear fruit; to ripen																										
JLPT-N2	1126	羊毛	ようもう	Noun, No-adjective	1.-wool																										
JLPT-N2	1127	愈	いよいよ	Adverb	1.-more and more; all the more; increasingly	2.-at last; finally; beyond doubt	3.-(at the) last moment; worst possible time																								
JLPT-N2	1128	惜しい	お	I-adjective	1.-regrettable; disappointing; unfortunate	2.-precious; dear; valuable	3.-too good for; deserving better	4.-almost (but not quite); close (but no cigar)																							
JLPT-N2	1129	信ずる	しん	Ichidan verb - zuru verb (alternative form of -jiru verbs), Transitive verb	1.-to believe; to believe in; to place trust in; to confide in; to have faith in																										
JLPT-N2	1130	真似る	まね	Ichidan verb, Transitive verb	1.-to mimic; to imitate																										
JLPT-N2	1131	引力	いんりょく	Noun	1.-attraction (e.g. magnetic, gravitation); affinity; gravitational pull	2.-attractiveness; magnetism																									
JLPT-N2	1132	尖る	とが	Godan verb with ru ending, intransitive verb	1.-to taper to a point; to become pointed; to become sharp	2.-to look displeased; to look sour; to be on edge; to be touchy																									
JLPT-N2	1133	速達	そくたつ	Noun, Suru verb	1.-express; special delivery																										
JLPT-N2	1134	ため息	いき	Noun	1.-sigh																										
JLPT-N2	1135	下品	げひん	Na-adjective, Noun	1.-vulgar; indecent; coarse; crude																										
JLPT-N2	1136	騒々しい	そうぞう	I-adjective	1.-noisy; loud; boisterous; clamorous; raucous	2.-turbulent; unsettled; restless																									
JLPT-N2	1137	更ける	ふ	Ichidan verb, intransitive verb	1.-to get late; to advance; to wear on																										
JLPT-N2	1138	引き止める	ひと	Ichidan verb, Transitive verb	1.-to detain; to check; to restrain																										
JLPT-N2	1139	熱する	ねっ	Suru verb - special class	1.-to heat; to heat up																										
JLPT-N2	1140	掃く	は	Godan verb with ku ending, Transitive verb	1.-to sweep; to brush; to clean	2.-to gather silkworms																									
JLPT-N2	1141	尖る	とが	Godan verb with ru ending, intransitive verb	1.-to taper to a point; to become pointed; to become sharp	2.-to look displeased; to look sour; to be on edge; to be touchy																									
JLPT-N2	1142	惜しい	お	I-adjective	1.-regrettable; disappointing; unfortunate	2.-precious; dear; valuable	3.-too good for; deserving better	4.-almost (but not quite); close (but no cigar)																							
JLPT-N2	1143	若しかしたら	も	Expression, Adverb	1.-perhaps; maybe; perchance; by some chance; by any chance																										
JLPT-N2	1144	目上	めうえ	Noun	1.-superior; superiors; senior																										
JLPT-N2	1145	整う	ととの	Godan verb with u ending, intransitive verb	1.-to be ready; to be prepared; to be arranged	2.-to be in order; to be put in order; to be well-ordered; to be well-proportioned; to be harmonious	3.-to be adjusted; to be regulated; to be refined (e.g. of a face)	4.-to be settled (e.g. treaty, contract); to be completed																							
JLPT-N2	1146	巫山戯る	巫山戯ふざけ	Ichidan verb, intransitive verb	1.-to joke; to jest; to kid; to josh	2.-to make fun of; to laugh at; to play a prank	3.-to romp; to gambol; to frolic; to frisk; to mess around; to fool around; to screw around	4.-to neck; to make out																							
JLPT-N2	1147	重たい	おも	I-adjective	1.-heavy; weighty	2.-heavy (feeling, atmosphere, etc.); serious; gloomy; depressing																									
JLPT-N2	1148	因る	よ	Godan verb with ru ending, intransitive verb	1.-to be due to; to be caused by	2.-to depend on; to turn on	3.-to be based on; to come from	4.-to be based at (a location, an organization); to be headquartered at																							
JLPT-N2	1149	濡らす	ぬ	Godan verb with su ending, Transitive verb	1.-to wet; to moisten; to dampen; to soak; to dip																										
JLPT-N2	1150	纏まる	まと	Godan verb with ru ending, intransitive verb	1.-to find resolution; to be settled; to be agreed on; to be completed	2.-to be collected; to be assembled; to be brought together	3.-to be well arranged; to be in order; to be unified; to take shape; to be coherent																								
JLPT-N2	1151	探る	さぐ	Godan verb with ru ending, Transitive verb	1.-to feel around for; to fumble for; to grope for; to search for; to look for	2.-to investigate; to probe into; to spy on; to sound out	3.-to explore (parts unknown); to enjoy (natural beauty)																								
JLPT-N2	1152	短所	たんしょ	Noun	1.-defect; demerit; weak point; disadvantage																										
JLPT-N2	1153	着せる	き	Ichidan verb, Transitive verb	1.-to put clothes on (someone)	2.-to plate; to gild; to veneer	3.-to accuse (of some crime); to give (a bad name)																								
JLPT-N2	1154	戸棚	とだな	Noun	1.-cupboard; locker; closet; wardrobe; cabinet																										
JLPT-N2	1155	広める	ひろ	Ichidan verb, Transitive verb	1.-to spread; to propagate; to popularize; to disseminate	2.-to broaden; to extend; to widen; to enlarge																									
JLPT-N2	1156	溶かす	と	Godan verb with su ending, Transitive verb	1.-to dissolve	2.-to melt																									
JLPT-N2	1157	混ざる	ま	Godan verb with ru ending, intransitive verb	1.-to be mixed; to be blended with; to associate with; to mingle with; to join																										
JLPT-N2	1158	散らかす	ち	Godan verb with su ending, Transitive verb	1.-to scatter around; to leave untidy																										
JLPT-N2	1159	護謨	護謨ゴム	Noun	1.-gum; rubber	2.-eraser	3.-condom																								
JLPT-N2	1160	お洒落	しゃれ	Na-adjective, No-adjective	1.-smartly dressed; stylish; fashion-conscious	2.-someone smartly dressed	3.-to dress up; to be fashionable																								
JLPT-N2	1161	取り入れる	とい	Ichidan verb, Transitive verb	1.-to harvest; to reap	2.-to take in; to gather in	3.-to adopt (e.g. idea); to accept (e.g. advice); to introduce; to borrow (e.g. word)																								
JLPT-N2	1162	縮む	ちぢ	Godan verb with mu ending, intransitive verb	1.-to shrink; to contract; to diminish (in size)																										
JLPT-N2	1163	末っ子	すえこ	Noun	1.-youngest child																										
JLPT-N2	1164	当てはめる	あ	Ichidan verb, Transitive verb	1.-to apply; to adapt																										
JLPT-N2	1165	湧く	わ	Godan verb with ku ending, intransitive verb	1.-to well (up); to gush forth (of water); to spring out; to surge	2.-to appear (esp. suddenly) (sweat, tears, etc.)	3.-to feel emotions from (joy, bravery, etc.)	4.-to hatch (esp. of parasitic insects, etc.)																							
JLPT-N2	1166	針金	はりがね	Noun, No-adjective	1.-wire																										
JLPT-N2	1167	酔っ払い	よぱら	Noun	1.-drunkard																										
JLPT-N2	1168	偶数	ぐうすう	Noun, No-adjective	1.-even number																										
