0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
JLPT-N5	189	誰	だれ	Pronoun	1.-who																										
JLPT-N5	190	お金	かね	Noun	1.-money																										
JLPT-N5	191	男	おとこ	Noun, Noun - used as a prefix	1.-man; male	2.-fellow; guy; chap; bloke	3.-male lover; boyfriend; man	4.-manliness; manly honor; manly honour; manly reputation																							
JLPT-N5	192	犬	いぬ	Noun	1.-dog (Canis (lupus) familiaris)	2.-snoop (i.e. a detective, a spy, etc.)	3.-loser; asshole	4.-counterfeit; inferior; useless; wasteful																							
JLPT-N5	193	使う	つか	Godan verb with u ending, Transitive verb	1.-to use (a thing, method, etc.); to make use of; to put to use	2.-to use (a person, animal, puppet, etc.); to employ; to handle; to manage; to manipulate	3.-to use (time, money, etc.); to spend; to consume	4.-to use (language); to speak																							
JLPT-N5	194	大変	たいへん	Adverb	1.-very; greatly; terribly; awfully	2.-immense; enormous; great	3.-serious; grave; dreadful; terrible	4.-difficult; hard	5.-major incident; disaster																						
JLPT-N5	195	待つ	ま	Godan verb with tsu ending, Transitive verb, intransitive verb	1.-to wait	2.-to await; to look forward to; to anticipate	3.-to depend on; to need																								
JLPT-N5	196	作る	つく	Godan verb with ru ending, Transitive verb	1.-to make; to produce; to manufacture; to build; to construct	2.-to prepare (food); to brew (alcohol)	3.-to raise; to grow; to cultivate; to train	4.-to till	5.-to draw up (a document); to make out; to prepare; to write	6.-to create (an artistic work, etc.); to compose	7.-to coin (a phrase); to organize; to organise; to establish; to found	8.-to have (a child)	9.-to make up (one's face, etc.)	10.-to fabricate (an excuse, etc.)	11.-to give a (false) appearance; to feign (a smile, etc.); to put on a show of emotion	12.-to form (a line, etc.)	13.-to set (a record)	14.-to commit (a sin, etc.)													
JLPT-N5	197	後ろ	うし	Noun, No-adjective	1.-back; behind; rear																										
JLPT-N5	198	町	まち	Noun	1.-town; block; neighbourhood; neighborhood	2.-downtown; main street	3.-street; road	4.-109.09 m	5.-0.99 hectares																						
JLPT-N5	199	駅	えき	Noun	1.-railway station; train station	2.-staging post on a highway (in pre-modern Japan)	3.-counter for railway stations and bus stations																								
JLPT-N5	200	少し	すこ	Adverb, Noun	1.-small quantity; little; few; something	2.-little while	3.-short distance																								
JLPT-N5	201	貴方	あなた	Pronoun	1.-you (referring to someone of equal or lower status)	2.-dear (what a wife calls a husband)																									
JLPT-N5	202	欲しい	ほ	I-adjective	1.-wanted; wished for; in need of; desired	2.-I want (you) to																									
JLPT-N5	203	行く	い	Godan verb - Iku/Yuku special class, intransitive verb	1.-to go; to move (in a direction or towards a specific location); to head (towards); to be transported (towards); to reach	2.-to proceed; to take place	3.-to pass through; to come and go	4.-to walk	5.-to die; to pass away	6.-to do (in a specific way)	7.-to stream; to flow	8.-to continue	9.-to have an orgasm; to come; to cum	10.-to trip; to get high; to have a drug-induced hallucination																	
JLPT-N5	204	乗る	の	Godan verb with ru ending, intransitive verb	1.-to get on (train, plane, bus, ship, etc.); to get in; to board; to take; to embark	2.-to get on (e.g. a footstool); to step on; to jump on; to sit on; to mount	3.-to reach; to go over; to pass	4.-to follow; to stay (on track); to go with (the times, etc.)	5.-to take part; to participate; to join	6.-to get into the swing (and sing, dance, etc.)	7.-to be deceived; to be taken in	8.-to be carried; to be spread; to be scattered	9.-to stick; to attach; to take; to go on																		
JLPT-N5	205	大きな	おお	Pre-noun adjectival	1.-big; large; great																										
JLPT-N5	206	医者	いしゃ	Noun	1.-(medical) doctor; physician																										
JLPT-N5	207	終わる	お	Godan verb with ru ending, intransitive verb, Auxiliary verb	1.-to end; to come to an end; to close; to finish																										
JLPT-N5	208	学生	がくせい	Noun	1.-student (esp. a university student)																										
JLPT-N5	209	長い	なが	I-adjective	1.-long (distance)	2.-long (time); lengthy																									
JLPT-N5	210	何の	ど	Pre-noun adjectival	1.-which; what (way)																										
JLPT-N5	211	国	くに	Noun	1.-country; state	2.-region	3.-national government; central government	4.-home (i.e. hometown, home country)	5.-province (of Japan)	6.-land; earth																					
JLPT-N5	212	又	また	Adverb	1.-again; once more; once again; another time; some other time	2.-also; too; as well; likewise	3.-on the other hand; while	4.-and; in addition; besides; moreover; furthermore	5.-or; otherwise	6.-really; how; (what, why) on earth	7.-indirect																				
JLPT-N5	213	高い	たか	I-adjective	1.-high; tall	2.-expensive; high-priced	3.-high (level); above average (in degree, quality, etc.)	4.-loud	5.-high-pitched; shrill																						
JLPT-N5	214	余り	あま	Noun, No-adjective	1.-remainder; remnant; rest; balance; surplus; remains (of a meal); leftovers	2.-(not) very; (not) much	3.-too much; excessively; overly	4.-extreme; great; severe; tremendous; terrible	5.-more than; over																						
JLPT-N5	215	難しい	むずか	I-adjective	1.-difficult; hard; troublesome; complicated; serious (disease, problem, etc.)	2.-impossible; unfeasable	3.-fussy; particular; fastidious; hard to please; displeased	4.-gloomy; glum; sullen; serious (look)	5.-dirty; unclean; filthy; detestable	6.-unpleasant; uncomfortable; creepy; spooky																					
JLPT-N5	216	友達	ともだち	Noun	1.-friend; companion																										
JLPT-N5	217	一つ	ひと	Numeric	1.-one	2.-for one thing	3.-only	4.-(not) even	"5.-just (e.g. ""just try it"")"	6.-some kind of; one type of																					
JLPT-N5	218	本当	ほんとう	Noun, No-adjective, Na-adjective	1.-truth; reality; actuality; fact	2.-proper; right; correct; official	3.-genuine; authentic; real; natural; veritable																								
JLPT-N5	219	寝る	ね	Ichidan verb, intransitive verb	1.-to lie down	2.-to go to bed; to lie in bed	3.-to sleep (lying down)	4.-to sleep (with someone, i.e. have intercourse)	5.-to lie idle																						
JLPT-N5	220	生徒	せいと	Noun	1.-pupil; student; schoolchild																										
JLPT-N5	221	忙しい	いそが	I-adjective	1.-busy; occupied; hectic	2.-restless; hurried; fidgety																									
JLPT-N5	222	両親	りょうしん	Noun	1.-parents; both parents																										
JLPT-N5	223	泳ぐ	およ	Godan verb with gu ending, intransitive verb	1.-to swim																										
JLPT-N5	224	出す	だ	Godan verb with su ending, Transitive verb	1.-to take out; to get out	2.-to put out; to reveal; to show	3.-to submit (e.g. thesis); to turn in	4.-to publish; to make public	5.-to send (e.g. letter)	6.-to produce (a sound); to start (fire)	7.-to serve (food)	8.-... out (e.g. to jump out, to carry out)	9.-to begin ...; to start to ...; to burst into ...																		
JLPT-N5	225	立つ	た	Godan verb with tsu ending, intransitive verb	1.-to stand; to rise; to stand up	2.-to find oneself (e.g. in a difficult position)	3.-to depart (on a plane, train, etc.)																								
JLPT-N5	226	早い	はや	I-adjective	1.-fast; quick; hasty; brisk	2.-early (in the day, etc.); premature	3.-(too) soon; not yet; (too) early	4.-easy; simple; quick																							
JLPT-N5	227	楽しい	たの	I-adjective	1.-enjoyable; fun; pleasant; happy; delightful																										
JLPT-N5	228	面白い	おもしろ	I-adjective	1.-interesting; fascinating; intriguing; enthralling	2.-amusing; funny; comical	3.-enjoyable; fun; entertaining; pleasant; agreeable	4.-good; satisfactory; favourable; desirable; encouraging																							
JLPT-N5	229	絵	え	Noun	1.-picture; drawing; painting; sketch	2.-image (TV, film, etc.); picture; footage																									
JLPT-N5	230	女の子	おんなこ	Expression, Noun	1.-girl; daughter; baby girl	2.-young woman																									
JLPT-N5	231	着る	き	Ichidan verb, Transitive verb	1.-to wear (in modern Japanese, from the shoulders down); to put on	2.-to bear (guilt, etc.)																									
JLPT-N5	232	上手	じょうず	Na-adjective, Noun	1.-skillful; skilled; proficient; good (at); adept; clever	2.-flattery																									
JLPT-N5	233	古い	ふる	I-adjective	1.-old; aged; ancient; antiquated; antique; timeworn	2.-long; since long ago; time-honored	3.-of the distant past; long-ago	4.-stale; threadbare; hackneyed; corny	5.-old-fashioned; outmoded; out-of-date																						
JLPT-N5	234	強い	つよ	I-adjective	1.-strong; potent; competent; domineering; tough	2.-strong; brawny; powerful; healthy; rugged	3.-good (at); skilled; knowledgeable	4.-being able to handle; know how to deal (with); durable (against); resistant (to); resilient	5.-firm; rigid; solid	6.-intense; strong; fierce; high	7.-dependable; trustworthy																				
JLPT-N5	235	全部	ぜんぶ	Adverbial noun, Temporal noun, No-adjective	1.-all; entire; whole; altogether																										
JLPT-N5	236	呼ぶ	よ	Godan verb with bu ending, Transitive verb	1.-to call out (to); to call; to invoke	2.-to summon (a doctor, etc.)	3.-to invite	4.-to designate; to name; to brand	5.-to garner (support, etc.); to gather	6.-to take as one's wife																					
JLPT-N5	237	午後	ごご	Adverbial noun, Temporal noun	1.-afternoon; p.m.																										
JLPT-N5	238	掛ける	か	Ichidan verb, Transitive verb	1.-to hang up (e.g. a coat, a picture on the wall); to let hang; to suspend (from); to hoist (e.g. sail); to raise (e.g. flag)	2.-to put on (e.g. a blanket); to put on top of; to cover; to lay; to spread	3.-to put on (glasses, etc.); to wear (a necklace, etc.)	4.-to make (a call)	5.-to spend (time, money); to expend; to use	6.-to pour (liquid) onto; to sprinkle (powder or spices) onto; to splash; to throw (e.g. water) onto	7.-to turn on (an engine, radio, etc.); to set (a dial, an alarm clock, etc.); to put on (a DVD, a song, etc.)	8.-to cause (somebody inconvenience, trouble, etc.); to burden (someone); to impose	9.-to multiply (arithmetic operation)	10.-to secure (e.g. lock)	11.-to take a seat; to sit; to rest (something on something else); to support (something on something else)	12.-to bind	13.-to wager; to bet; to risk; to stake; to gamble	14.-to put an effect (spell, anaesthetic, etc.) on	15.-to hold (a play, festival, etc.)	16.-to hold an emotion for (pity, hope, etc.)	17.-to argue (in court); to deliberate (in a meeting); to present (e.g. idea to a conference, etc.)	18.-to increase further	19.-to catch (in a trap, etc.)	20.-to set atop	21.-to erect (a makeshift building)	22.-to apply (insurance)	23.-to pun (on a word); to use (a word) as a pivot word; to play on words	24.-to be partway doing ...; to begin (but not complete) ...; to be about to ...	25.-to address (someone); to direct (something, to someone); to do (something, to someone)		
JLPT-N5	239	辞書	じしょ	Noun	1.-dictionary; lexicon	2.-letter of resignation																									
JLPT-N5	240	天気	てんき	Noun	1.-weather; the elements	2.-fair weather; fine weather																									
JLPT-N5	241	体	からだ	Noun, No-adjective	1.-body	2.-torso; trunk	3.-build; physique; constitution	4.-health	5.-corpse; dead body																						
JLPT-N5	242	大きい	おお	I-adjective	1.-big; large; great	2.-loud	3.-extensive; spacious	4.-important; decisive; valuable	5.-older; grown up																						
JLPT-N5	243	質問	しつもん	Noun, Suru verb, No-adjective	1.-question; inquiry; enquiry																										
JLPT-N5	244	夕べ	ゆう	Adverbial noun, Temporal noun	1.-evening	2.-last night; yesterday evening																									
JLPT-N5	245	有名	ゆうめい	Na-adjective	1.-famous	2.-fame																									
JLPT-N5	246	兄	あに	Noun	1.-older brother; elder brother																										
JLPT-N5	247	歌う	うた	Godan verb with u ending, Transitive verb, intransitive verb	1.-to sing	2.-to sing (one's praises in a poem, etc.); to compose a poem; to recite a poem																									
JLPT-N5	248	上る	のぼ	Godan verb with ru ending, intransitive verb	1.-to ascend; to go up; to climb	2.-to ascend (as a natural process, e.g. the Sun); to rise	3.-to go to (the capital)	4.-to be promoted	5.-to add up to	6.-to advance (in price)	7.-to swim up (a river); to sail up	8.-to come up (on the agenda)																			
JLPT-N5	249	鳥	とり	Noun	1.-bird	2.-bird meat (esp. chicken meat); fowl; poultry																									
JLPT-N5	250	服	ふく	Noun, Noun - used as a suffix	1.-clothes (esp. Western clothes)	2.-counter for doses of medicine, gulps of tea, drags of a cigarette, etc.																									
JLPT-N5	251	時々	ときどき	Adverb, Noun, No-adjective	1.-sometimes; at times																										
JLPT-N5	252	妹	いもうと	Noun	1.-younger sister																										
JLPT-N5	253	二つ	ふた	Numeric	1.-two																										
JLPT-N5	254	頼む	たの	Godan verb with mu ending, Transitive verb	1.-to request; to beg; to ask	2.-to call; to order; to reserve	3.-to entrust to	4.-to rely on	5.-please; please do																						
JLPT-N5	255	お父さん	とう	Noun	1.-father; dad; papa; pa; pop; daddy; dada	2.-husband	3.-you; he; him																								
JLPT-N5	256	今朝	けさ	Temporal noun	1.-this morning																										
JLPT-N5	257	遅い	おそ	I-adjective	1.-slow; time-consuming; sluggish	2.-late (in the day); towards the end (of the day or night); until a time far into the day or night	3.-later (than expected or usual); late; behind schedule; behind time; tardy; overdue; unpunctual	4.-too late; having missed the boat	5.-dull; stupid																						
JLPT-N5	258	借りる	か	Ichidan verb, Transitive verb	1.-to borrow; to have a loan	2.-to rent; to hire																									
JLPT-N5	259	薬	くすり	Noun	1.-medicine; pharmaceuticals; (legal) drugs; pill; ointment; salve	2.-efficacious chemical (gunpowder, pesticide, etc.)	3.-(pottery) glaze	4.-(illegal) drug; narcotic	5.-small bribe																						
JLPT-N5	260	庭	にわ	Noun	1.-garden; yard; courtyard	2.-field (of action); area																									
JLPT-N5	261	外国	がいこく	Noun, No-adjective	1.-foreign country																										
JLPT-N5	262	元気	げんき	Na-adjective, Noun	1.-lively; full of spirit; energetic; vigorous; vital; spirited	2.-healthy; well; fit; in good health																									
JLPT-N5	263	小さい	ちい	I-adjective	1.-small; little; tiny	2.-slight; below average (in degree, amount, etc.); minor; small	3.-low (e.g. sound); soft (e.g. voice)	4.-unimportant; petty; insignificant; trifling; trivial	5.-young; juvenile																						
JLPT-N5	264	弟	おとうと	Noun	1.-younger brother; little brother; kid brother	2.-brother-in-law (spouse's younger brother or younger sister's husband)	3.-pupil; apprentice																								
JLPT-N5	265	今年	ことし	Adverbial noun, Temporal noun	1.-this year																										
JLPT-N5	266	魚	さかな	Noun	1.-fish																										
JLPT-N5	267	お母さん	かあ	Noun	1.-mother; mom; mum; ma	2.-wife																									
JLPT-N5	268	男の子	おとここ	Expression, Noun	1.-boy; son; baby boy	2.-young man																									
JLPT-N5	269	飛ぶ	と	Godan verb with bu ending, intransitive verb	1.-to fly; to soar	2.-to jump; to leap; to spring; to bound; to hop	3.-to spatter; to scatter; to splash; to fly (e.g. of sparks)	4.-to hurry; to rush	5.-to flee; to run off; to escape	6.-to disappear; to vanish; to fade; to thin out	7.-to break off; to come off; to fall off; to blow (of a fuse)	8.-to be sent out (of an order); to fly (of false rumours, catcalls, etc.)	9.-to come flying (of a punch, kick, etc.)	10.-to be missing (of a page, stitch, etc.); to skip; to jump (e.g. of a conversation)																	
JLPT-N5	270	売る	う	Godan verb with ru ending, Transitive verb	1.-to sell																										
JLPT-N5	271	静か	しず	Na-adjective	1.-quiet; silent	2.-slow; unhurried	3.-calm; peaceful																								
JLPT-N5	272	休む	やす	Godan verb with mu ending, intransitive verb	1.-to be absent; to take a day off	2.-to rest; to have a break	3.-to go to bed; to (lie down to) sleep; to turn in; to retire	4.-to stop doing some ongoing activity for a time; to suspend business																							
JLPT-N5	273	食べ物	たもの	Noun	1.-food																										
JLPT-N5	274	大切	たいせつ	Na-adjective, Noun	1.-important; necessary; indispensable	2.-beloved; precious; dear; cherished; valuable	3.-careful																								
JLPT-N5	275	来週	らいしゅう	Adverbial noun, Temporal noun	1.-next week																										
JLPT-N5	276	警官	けいかん	Noun	1.-police officer; policeman; constable																										
JLPT-N5	277	建物	たてもの	Noun	1.-building																										
JLPT-N5	278	暖かい	あたた	I-adjective	1.-warm; mild; (pleasantly) hot	2.-considerate; kind; genial	3.-warm (of a colour); mellow	4.-having enough money																							
JLPT-N5	279	降りる	お	Ichidan verb, intransitive verb	1.-to descend (e.g. a mountain); to go down; to come down	2.-to alight (e.g. from bus); to get off; to disembark; to dismount	3.-to step down; to retire; to give up; to quit; to fold	4.-to be granted; to be issued; to be given	5.-to form (of frost, dew, mist, etc.)	6.-to be passed (from the body; e.g. of a roundworm)																					
JLPT-N5	280	止まる	と	Godan verb with ru ending, intransitive verb	1.-to stop (moving); to come to a stop	2.-to stop (doing, working, being supplied); to come to a halt; to cease; to be stopped; to be suspended	3.-to alight; to perch on																								
JLPT-N5	281	一緒	いっしょ	Adverbial noun, Noun, No-adjective	1.-together	2.-at the same time	3.-same; identical																								
JLPT-N5	282	先週	せんしゅう	Adverbial noun, Temporal noun	1.-last week; the week before																										
JLPT-N5	283	白い	しろ	I-adjective	1.-white																										
JLPT-N5	284	二	に	Numeric	1.-two																										
JLPT-N5	285	少ない	すく	I-adjective	1.-few; a little; scarce; insufficient; seldom																										
JLPT-N5	286	赤い	あか	I-adjective	1.-red; crimson; scarlet; vermilion; vermillion	2.-Red; communist	3.-beautiful																								
JLPT-N5	287	洗う	あら	Godan verb with u ending, Transitive verb	1.-to wash; to cleanse; to rinse	2.-to inquire into; to investigate	3.-to purify (one's heart)	4.-to lave (e.g. shore); to wash over (e.g. deck); to sweep																							
JLPT-N5	288	嫌い	きら	Na-adjective, Noun	1.-disliked; hated; disagreeable	2.-tendency; smack (of); touch (of)	3.-distinction; discrimination																								
JLPT-N5	289	立派	りっぱ	Na-adjective	1.-splendid; fine; handsome; elegant; imposing; prominent	2.-praiseworthy; creditable; worthy	3.-legal; legitimate; lawful	4.-undeniable (e.g. crime); indisputable; solid																							
JLPT-N5	290	暇	ひま	Noun, Na-adjective	1.-spare time; free time; leisure	2.-time (e.g. time it takes to do something)	3.-time off; day off; vacation; holiday; leave	4.-quitting (one's job); firing someone; divorcing (one's spouse)	5.-(being) inactive; (of one's business) slow	6.-leaving; departing																					
JLPT-N5	291	お茶	ちゃ	Noun	1.-tea (usu. green)	2.-tea break (at work)	3.-tea ceremony																								
JLPT-N5	292	広い	ひろ	I-adjective	1.-spacious; vast; wide																										
JLPT-N5	293	去年	きょねん	Adverbial noun, Temporal noun	1.-last year																										
JLPT-N5	294	大好き	だいす	Na-adjective	1.-loveable; very likeable; like very much																										
JLPT-N5	295	隣	となり	No-adjective, Noun	1.-next (to); adjoining; adjacent	2.-house next door; neighbouring house; next-door neighbour; next-door neighbor																									
JLPT-N5	296	女	おんな	Noun, Noun - used as a prefix	1.-female; woman; female sex	2.-female lover; girlfriend; mistress; (someone's) woman																									
JLPT-N5	297	切る	き	Godan verb with ru ending, Transitive verb	1.-to cut; to cut through; to perform (surgery)	2.-to sever (connections, ties)	3.-to turn off (e.g. the light)	4.-to terminate (e.g. a conversation); to hang up (the phone); to disconnect	5.-to punch (a ticket); to tear off (a stub)	6.-to open (something sealed)	7.-to start	8.-to set (a limit); to do (something) in less or within a certain time; to issue (stamps, vouchers, etc.)	9.-to reduce; to decrease; to discount	10.-to shake off (water, etc.); to let drip-dry; to let drain	11.-to cross; to traverse	12.-to criticize sharply	13.-to act decisively; to do (something noticeable); to go first; to make (certain facial expressions, in kabuki)	14.-to turn (vehicle, steering wheel, etc.)	15.-to curl (a ball); to bend; to cut	16.-to shuffle (cards)	17.-to discard a tile	18.-to dismiss; to sack; to let go; to expulse; to excommunicate	19.-to dig (a groove); to cut (a stencil, on a mimeograph)	20.-to trump	21.-to cut (the connection between two groups) (in go)	22.-to start a fire (with wood-wood friction or by striking a metal against stone)	23.-to draw (a shape) in the air (with a sword, etc.)	24.-to finish; to complete			
JLPT-N5	298	多分	たぶん	Adverb	1.-perhaps; probably	2.-generous; many; much; great																									
JLPT-N5	299	嫌	いや	Na-adjective, Noun	1.-disagreeable; detestable; unpleasant; reluctant																										
JLPT-N5	300	毎朝	まいあさ	Adverbial noun, Temporal noun	1.-every morning																										
JLPT-N5	301	荷物	にもつ	Noun	1.-luggage; baggage; package	2.-burden	3.-payload (of a packet, cell, etc.)																								
JLPT-N5	302	番号	ばんごう	Noun	1.-number; series of digits																										
JLPT-N5	303	返す	かえ	Godan verb with su ending, Transitive verb	1.-to return (something); to restore; to put back	2.-to turn over; to turn upside down; to overturn	3.-to pay back; to retaliate; to reciprocate	4.-to respond (with); to retort; to reply; to say back	5.-to do ... back (e.g. speak back, throw back)	6.-to do again; to do repeatedly																					
JLPT-N5	304	来年	らいねん	Adverbial noun, Temporal noun	1.-next year																										
JLPT-N5	305	明るい	あか	I-adjective	1.-light; well-lit; well-lighted	2.-bright (of a colour); brightly-coloured; brightly-colored	3.-cheerful; bright; spirited; sunny (e.g. disposition)	4.-encouraging (for the future of a project, etc.); promising; of fair prospects	5.-familiar (with); knowledgeable (about); well versed (in)	6.-fair (e.g. politics); clean; impartial																					
JLPT-N5	306	近い	ちか	I-adjective	1.-near; close; short (distance)	2.-close (in time); soon	3.-close (relationship); friendly; intimate	4.-closely related	5.-similar; almost the same; close to; nearly																						
JLPT-N5	307	向こう	む	Noun	1.-opposite side; other side; opposite direction	2.-over there; that way; far away; beyond	3.-the other party; the other person	4.-future (starting now)																							
JLPT-N5	308	始め	はじ	Temporal noun, Adverbial noun	1.-beginning; start; outset; opening	2.-first (in line, etc.)	3.-origin	4.-such as ...; not to mention ...																							
JLPT-N5	309	痛い	いた	I-adjective	1.-painful; sore	2.-cringy; embarrassing	3.-exceeding																								
JLPT-N5	310	休み	やす	Noun	1.-rest; recess; respite	2.-vacation; holiday; absence; suspension	3.-dormancy (of a silkworm prior to moulting)																								
JLPT-N5	311	練習	れんしゅう	Noun, Suru verb	1.-practice; training; drill; (an) exercise; workout																										
JLPT-N5	312	十	じゅう	Numeric	1.-ten	2.-ten years of age																									
JLPT-N5	313	上着	うわぎ	Noun	1.-coat; tunic; jacket; outer garment																										
JLPT-N5	314	先月	せんげつ	Adverbial noun, Temporal noun	1.-last month																										
JLPT-N5	315	結構	けっこう	Na-adjective, Adverbial noun, Noun	1.-splendid; nice; wonderful; delicious; sweet	"2.-sufficient; fine (in the sense of ""I'm fine""); (by implication) no thank you"	3.-well enough; OK; tolerable	4.-quite; reasonably; fairly; tolerably	5.-construction; architecture																						
JLPT-N5	316	兄弟	きょうだい	Noun	1.-siblings; brothers and sisters	2.-brothers	3.-siblings-in-law; brothers-in-law; sisters-in-law	4.-mate; friend																							
JLPT-N5	317	毎年	まいとし	Temporal noun	1.-every year; yearly; annually																										
JLPT-N5	318	来月	らいげつ	Adverbial noun, Temporal noun	1.-next month																										
JLPT-N5	319	五	ご	Numeric	1.-five																										
JLPT-N5	320	飲み物	のもの	Noun	1.-drink; beverage																										
JLPT-N5	321	弱い	よわ	I-adjective	1.-weak; frail; delicate; tender; unskilled; weak (wine)																										
JLPT-N5	322	牛乳	ぎゅうにゅう	Noun	1.-(cow's) milk																										
JLPT-N5	323	三	さん	Numeric	1.-three	2.-tri-																									
JLPT-N5	324	大丈夫	だいじょうぶ	Na-adjective	1.-safe; secure; sound; problem-free; without fear; all right; alright; OK; okay	2.-certainly; surely; undoubtedly	3.-no thanks; I'm good; that's alright	4.-great man; fine figure of a man																							
JLPT-N5	325	黒い	くろ	I-adjective	1.-black	2.-dark; blackish; sun-tanned (skin)	3.-suspicious; criminal; illicit	4.-darkened and dirty; sooty; covered in dirt	5.-evil; wicked; black-hearted	6.-inauspicious; ill-boding; unlucky																					
JLPT-N5	326	半分	はんぶん	Adverbial noun, Noun	1.-half																										
JLPT-N5	327	皆さん	みな	Noun	1.-all; everyone; everybody																										
JLPT-N5	328	押す	お	Godan verb with su ending, Transitive verb	1.-to push; to press	2.-to apply pressure from above; to press down	3.-to stamp (i.e. a passport); to apply a seal	4.-to affix (e.g. gold leaf)	5.-to press (someone for something); to urge; to compel; to influence	6.-to overwhelm; to overpower; to repress	7.-to push (events along); to advance (a plan)	8.-to do in spite of ...; to do even though ...; to force	9.-to make sure	10.-to be pressed for time	11.-to advance troops; to attack	12.-(of light) to be diffused across an entire surface															
JLPT-N5	329	勤める	つと	Ichidan verb, Transitive verb	1.-to work (for); to be employed (at); to serve (in)	2.-to serve (as); to act (as); to fill (the position of); to play the role (of)	3.-to conduct a religious service																								
JLPT-N5	330	熱い	あつ	I-adjective	1.-hot (thing)	2.-passionate (feelings, etc.); ardent; hot (e.g. gaze)	3.-hot (e.g. temper)	4.-zealous; enthusiastic; fired up	5.-intense; severe; extreme	6.-hot (topic); of interest																					
JLPT-N5	331	三つ	みっ	Numeric	1.-three	2.-three years of age																									
JLPT-N5	332	果物	くだもの	Noun	1.-fruit																										
JLPT-N5	333	今週	こんしゅう	Adverbial noun, Temporal noun	1.-this week																										
JLPT-N5	334	右	みぎ	Noun, No-adjective	1.-right; right-hand side	2.-afore-mentioned (esp. in vertical Japanese writing); foregoing; forgoing; above																									
JLPT-N5	335	甘い	あま	I-adjective	1.-sweet-tasting; sweet; sugary; sugared	2.-fragrant (smelling); sweet (music)	3.-lightly salted; light in salt; not spicy	4.-naive; overly optimistic; soft on; generous; indulgent; easy-going; lenient	5.-half-hearted; not finished properly	6.-insufficient; not satisfactory; inadequate; loose	7.-mild	8.-tempting; enticing; luring																			
JLPT-N5	336	晩	ばん	Adverbial noun, Temporal noun	1.-evening; night	2.-dinner; evening meal	3.-counter for nights																								
JLPT-N5	337	大勢	おおぜい	Noun, No-adjective	1.-crowd of people; great number of people	2.-in great numbers																									
JLPT-N5	338	階段	かいだん	Noun	1.-stairs; stairway; staircase																										
JLPT-N5	339	幾つ	いく	Adverb	1.-how many?	2.-how old?																									
JLPT-N5	340	張る	は	Godan verb with ru ending, Transitive verb	1.-to stick; to paste; to affix	2.-to stretch; to spread; to strain; to tighten; to put up (tent)	3.-to form (e.g. ice on a pond)	4.-to fill; to swell	5.-to stick out; to put; to slap	6.-to be expensive	7.-to keep a watch on; to be on the lookout	8.-to become one tile away from completion	9.-to span; to generate																		
JLPT-N5	341	夕方	ゆうがた	Adverbial noun, Temporal noun	1.-evening; dusk																										
JLPT-N5	342	低い	ひく	I-adjective	1.-low (rank, degree, value, content, quality, etc.)	2.-low (position); close to the ground	3.-short (height)	4.-deep (voice); in a low key; low (volume)																							
JLPT-N5	343	左	ひだり	Noun, No-adjective	1.-left; left hand side																										
JLPT-N5	344	毎週	まいしゅう	Adverbial noun, Temporal noun	1.-every week																										
JLPT-N5	345	下手	へた	Na-adjective, Noun	1.-unskillful; poor; awkward	2.-imprudent; untactful	3.-ヘタ																								
JLPT-N5	346	千	せん	Numeric	1.-1,000; thousand																										
JLPT-N5	347	午前	ごぜん	Adverbial noun, Temporal noun	1.-morning; a.m.																										
JLPT-N5	348	渡す	わた	Godan verb with su ending, Transitive verb	1.-to ferry across (e.g. a river); to carry across; to traverse	2.-to lay across; to build across	3.-to hand over; to hand in; to pass; to give; to transfer																								
JLPT-N5	349	便利	べんり	Na-adjective	1.-convenient; handy; useful																										
JLPT-N5	350	丸い	まる	I-adjective	1.-round; circular; spherical	2.-curved; smooth	3.-harmonious; calm; peaceful; amiable; amicable																								
JLPT-N5	351	今月	こんげつ	Adverbial noun, Temporal noun	1.-this month																										
JLPT-N5	352	浴びる	あ	Ichidan verb, Transitive verb	1.-to dash over oneself (e.g. water); to take (e.g. shower); to bask in (e.g. the sun); to bathe in; to be flooded with (e.g. light); to be covered in	2.-to suffer (e.g. an attack); to draw (e.g. criticism, attention, praise); to have heaped upon; to be showered with																									
JLPT-N5	353	半	はん	Noun, Noun - used as a prefix	1.-half; semi-	2.-half-past	3.-odd number	4.-unit of land area (595.8 m^2)																							
JLPT-N5	354	洋服	ようふく	Noun	1.-Western-style clothes (cf. traditional Japanese clothes)																										
JLPT-N5	355	撮る	と	Godan verb with ru ending, Transitive verb	1.-to take (a photo)	2.-to record (video, audio, etc.); to make (a film)																									
JLPT-N5	356	締める	し	Ichidan verb, Transitive verb	1.-to tie; to fasten; to tighten	2.-to wear (necktie, belt); to put on	3.-to total; to sum	4.-to be strict with	5.-to economize; to economise; to cut down on	6.-to salt; to marinate; to pickle; to make sushi adding a mixture of vinegar and salt																					
JLPT-N5	357	文章	ぶんしょう	Noun	1.-writing; composition; essay; article; prose; (writing) style	2.-sentence																									
JLPT-N5	358	八	はち	Numeric	1.-eight																										
JLPT-N5	359	薄い	うす	I-adjective	1.-thin	2.-pale; light; faint	3.-watery; thin; dilute	4.-weak (taste, etc.); little (affection, etc.) not much (of a presence)	5.-slim (probability, etc.); small	6.-sparse; patchy; scattered																					
