0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
JLPT-N1	2985	手引き	てび	Noun, Suru verb	1.-guidance; lead; acting as guide	2.-guide; primer; guidebook; handbook; manual	3.-influence; connections; introduction; good offices																							
JLPT-N1	2986	軽減	けいげん	Noun, Suru verb	1.-abatement; reduction																									
JLPT-N1	2987	妥結	だけつ	Noun, Suru verb	1.-settlement; an agreement																									
JLPT-N1	2988	控え室	ひかしつ	Noun	1.-waiting room; anteroom; antechamber; green room																									
JLPT-N1	2989	隔週	かくしゅう	Adverbial noun, Temporal noun, No-adjective	1.-every other week; every two weeks																									
JLPT-N1	2990	結び	むす	Noun	1.-ending; conclusion	2.-join; union; connecting	3.-knot; knotting	4.-rice ball																						
JLPT-N1	2991	結びつき	むす	Noun	1.-connection; relation																									
JLPT-N1	2992	結束	けっそく	Noun, Suru verb	1.-union; unity; solidarity	2.-bundling; binding; tying	3.-putting on (clothes, armour, etc.)																							
JLPT-N1	2993	漠然	ばくぜん	Taru-adjective, Adverb taking the 'to' particle	1.-vague; obscure; indistinct; hazy; ambiguous																									
JLPT-N1	2994	短歌	たんか	Noun	1.-tanka; 31-mora Japanese poem																									
JLPT-N1	2995	短大	たんだい	Noun	1.-junior college; vocationally oriented two or three year post-secondary education institution																									
JLPT-N1	2996	先代	せんだい	Noun	1.-previous generation (e.g. one's parents); family predecessor	2.-predecessor	3.-previous age																							
JLPT-N1	2997	弾力	だんりょく	Noun	1.-elasticity; flexibility																									
JLPT-N1	2998	壇	だん	Noun	1.-platform; podium; rostrum; pulpit	2.-(ceremonial) mound	3.-world (of haiku, art, etc.); (literary) circles	4.-mandala																						
JLPT-N1	2999	茶の間	ちゃま	Noun	1.-living room (Japanese-style)																									
JLPT-N1	3000	保母	ほぼ	Noun	1.-childcare worker; kindergarten teacher																									
JLPT-N1	3001	特産	とくさん	Noun, Suru verb	1.-being produced in a particular region; local specialty																									
JLPT-N1	3002	抽選	ちゅうせん	Noun, Suru verb	1.-lottery; raffle; drawing (of lots)																									
JLPT-N1	3003	隔週	かくしゅう	Adverbial noun, Temporal noun, No-adjective	1.-every other week; every two weeks																									
JLPT-N1	3004	模索	もさく	Noun, Suru verb	1.-groping (for); fumbling around (for); searching (for an answer, solution, etc.); trying to find																									
JLPT-N1	3005	殿様	とのさま	Noun	1.-nobleman; dignitary; lord	2.-feudal lord (of the Edo period); daimyō	3.-man brought up away from the world; arrogant man with little knowledge of the ways of the world																							
JLPT-N1	3006	桐	きり	Noun	1.-paulownia (Paulownia tomentosa); empress tree; foxglove tree	2.-キリ																								
JLPT-N1	3007	季刊	きかん	No-adjective, Noun	1.-quarterly (publication)																									
JLPT-N1	3008	元年	がんねん	Noun	1.-first year (of an imperial era)	2.-year something (important) first happened or began																								
JLPT-N1	3009	科	か	Noun, Noun - used as a suffix	1.-department; section; faculty; school; arm	2.-course (of study); branch of study; specialization	3.-(taxonomical) family																							
JLPT-N1	3010	土木	どぼく	Noun	1.-engineering works; civil engineering; public works																									
JLPT-N1	3011	公認	こうにん	Noun, Suru verb, No-adjective	1.-official recognition; authorization; authorisation; licence; license; accreditation																									
JLPT-N1	3012	同級	どうきゅう	Noun	1.-the same grade; same class																									
JLPT-N1	3013	公募	こうぼ	Noun, Suru verb	1.-public appeal (e.g. for contributions); public offering (of securities); public advertisement (of a post); open recruitment																									
JLPT-N1	3014	独裁	どくさい	Noun, Suru verb, No-adjective	1.-dictatorship; despotism																									
JLPT-N1	3015	独創	どくそう	Noun, Suru verb	1.-originality																									
JLPT-N1	3016	内陸	ないりく	Noun, No-adjective	1.-inland																									
JLPT-N1	3017	納入	のうにゅう	Noun, Suru verb	1.-payment (taxes, fees, etc.)	2.-supply (of goods); delivery																								
JLPT-N1	3018	改修	かいしゅう	Noun, Suru verb	1.-repair; improvement																									
JLPT-N1	3019	改定	かいてい	Noun, Suru verb	1.-revision (of a rule, price, etc.); alteration; change																									
JLPT-N1	3020	発病	はつびょう	Noun, Suru verb	1.-attack (disease)																									
JLPT-N1	3021	納入	のうにゅう	Noun, Suru verb	1.-payment (taxes, fees, etc.)	2.-supply (of goods); delivery																								
JLPT-N1	3022	合議	ごうぎ	Noun, Suru verb	1.-consultation; conference																									
JLPT-N1	3023	発病	はつびょう	Noun, Suru verb	1.-attack (disease)																									
JLPT-N1	3024	国交	こっこう	Noun	1.-diplomatic relations																									
JLPT-N1	3025	改修	かいしゅう	Noun, Suru verb	1.-repair; improvement																									
JLPT-N1	3026	改定	かいてい	Noun, Suru verb	1.-revision (of a rule, price, etc.); alteration; change																									
JLPT-N1	3027	微量	びりょう	Noun, Na-adjective, No-adjective	1.-minuscule amount; extremely small quantity																									
JLPT-N1	3028	必然	ひつぜん	No-adjective, Na-adjective	1.-inevitable; necessary; certain; sure	2.-inevitability; necessity																								
JLPT-N1	3029	座談会	ざだんかい	Noun	1.-symposium; round-table discussion																									
JLPT-N1	3030	赴任	ふにん	Noun, Suru verb	1.-moving to a different location to start a new job; (proceeding to) new appointment																									
JLPT-N1	3031	財源	ざいげん	Noun	1.-source of funds; resources; finances																									
JLPT-N1	3032	複合	ふくごう	Noun, Suru verb, No-adjective	1.-composite; combined; complex																									
JLPT-N1	3033	産婦人科	さんふじんか	Noun	1.-maternity and gynaecology department (gynecology); department of obstetrics and gynaecology (gynecology)																									
JLPT-N1	3034	返還	へんかん	Noun, Suru verb	1.-return; restoration																									
JLPT-N1	3035	膜	まく	Noun	1.-membrane; film																									
JLPT-N1	3036	保育	ほいく	Noun, Suru verb, No-adjective	1.-nursing; nurturing; rearing; lactation; suckling																									
JLPT-N1	3037	保温	ほおん	Noun, Suru verb	1.-retaining warmth; keeping heat in; heat insulation																									
JLPT-N1	3038	保養	ほよう	Noun, Suru verb	1.-health preservation; recuperation; recreation																									
JLPT-N1	3039	穂	ほ	Noun	1.-ear (of plant); head (of plant)	2.-point; tip	3.-scion (in grafting); cion																							
JLPT-N1	3040	本格	ほんかく	Noun	1.-original method or procedure	2.-serious; orthodox; classical; genuine																								
JLPT-N1	3041	保養	ほよう	Noun, Suru verb	1.-health preservation; recuperation; recreation																									
JLPT-N1	3042	穂	ほ	Noun	1.-ear (of plant); head (of plant)	2.-point; tip	3.-scion (in grafting); cion																							
JLPT-N1	3043	本格	ほんかく	Noun	1.-original method or procedure	2.-serious; orthodox; classical; genuine																								
JLPT-N1	3044	本名	ほんみょう	Noun	1.-real name																									
JLPT-N1	3045	刊行	かんこう	Noun, Suru verb	1.-publication; issue																									
JLPT-N1	3046	麻	あさ	Noun	1.-cannabis (Cannabis sativa); hemp (plant)	2.-hemp (fiber); linen; flax; jute																								
JLPT-N1	3047	私有	しゆう	Noun, Suru verb, No-adjective	1.-private ownership																									
JLPT-N1	3048	民主	みんしゅ	Noun	1.-democracy; popular sovereignty	2.-democratic																								
JLPT-N1	3049	名残	なごり	Noun	1.-remains; traces; vestiges; relics	2.-(the sorrow of) parting	3.-end																							
JLPT-N1	3050	幹線	かんせん	Noun, No-adjective	1.-main line; trunk line																									
JLPT-N1	3051	感慨	かんがい	Noun	1.-deep emotion; strong feelings																									
JLPT-N1	3052	慣れ	な	Noun, Suru verb	1.-practice; practising; experience																									
JLPT-N1	3053	有機	ゆうき	Noun, No-adjective	1.-organic																									
JLPT-N1	3054	遊牧	ゆうぼく	Noun, Suru verb, No-adjective	1.-nomadism																									
JLPT-N1	3055	揺らぐ	ゆ	Godan verb with gu ending, intransitive verb	1.-to swing; to sway; to shake; to tremble	2.-to waver; to feel shaken; to become unstable																								
JLPT-N1	3056	簡易	かんい	Na-adjective, Noun, No-adjective	1.-simplicity; convenience; easiness; quasi-																									
JLPT-N1	3057	質疑	しつぎ	Noun, Suru verb	1.-question	2.-interpellation																								
JLPT-N1	3058	実費	じっぴ	Noun	1.-actual expense; cost price																									
JLPT-N1	3059	台無し	だいな	Na-adjective, Noun	1.-mess; spoiled; spoilt; (come to) nothing; ruin																									
JLPT-N1	3060	遂げる	と	Ichidan verb, Transitive verb	1.-to accomplish; to achieve; to carry out	2.-to arrive at (a certain outcome); to come to; to end with																								
JLPT-N1	3061	添う	そ	Godan verb with u ending, intransitive verb	1.-to meet (wishes, expectations, etc.); to satisfy; to comply with; to live up to	2.-to accompany; to go with; to stay by one's side	3.-to associate with (someone); to mix with	4.-to marry; to wed	5.-to be added																					
JLPT-N1	3062	潜る	くぐ	Godan verb with ru ending, intransitive verb	1.-to go under; to pass under; to go through; to pass through	2.-to dive (into or under the water)	3.-to evade; to get around; to slip past	4.-to survive; to surmount																						
JLPT-N1	3063	旦那	だんな	Noun	1.-master (of a house, shop, etc.)	2.-husband	3.-sir; boss; master; governor	4.-patron of a mistress, geisha, bar or nightclub hostess; sugar daddy	5.-alms; almsgiving; almsgiver																					
JLPT-N1	3064	婉曲	えんきょく	Na-adjective, Noun	1.-euphemistic; circumlocutory; roundabout; indirect																									
JLPT-N1	3065	取り次ぐ	とつ	Godan verb with gu ending, Transitive verb	1.-to act as an agent for; to intermediate	2.-to announce (someone's arrival); to answer (the door, the phone); to receive (a guest at reception); to usher in (a guest)	3.-to convey (a message)																							
JLPT-N1	3066	くじ引き	び	Noun, Suru verb	1.-lottery; drawn lot																									
JLPT-N1	3067	煌びやか	きら	Na-adjective	1.-gorgeous; gaudy; dazzling; gay; resplendent																									
JLPT-N1	3068	殊に	こと	Adverb	1.-especially; particularly; unusually; above all	2.-additionally																								
JLPT-N1	3069	薄弱	はくじゃく	Na-adjective, Noun	1.-feebleness; weakness; weak																									
JLPT-N1	3070	ばい菌	きん	Noun	1.-germ; germs; bacteria; mold; mould	2.-something harmful; vermin																								
JLPT-N1	3071	行き違い	いちが	Noun	1.-crossing without meeting (e.g. letters in the post, people on the road); going astray	2.-difference of opinion; misunderstanding; estrangement; disagreement																								
JLPT-N1	3072	重んずる	おも	Ichidan verb - zuru verb (alternative form of -jiru verbs), Transitive verb	1.-to honor; to honour; to respect; to esteem; to prize																									
JLPT-N1	3073	準急	じゅんきゅう	Noun	1.-semi-express train; local express train; sub-express train																									
JLPT-N1	3074	潤う	うるお	Godan verb with u ending, intransitive verb	1.-to be moist; to be damp; to get wet; to be watered	2.-to profit by; to receive benefits; to receive favors (favours)	3.-to become rich; to become at ease financially																							
JLPT-N1	3075	掬う	すく	Godan verb with u ending, Transitive verb	1.-to scoop; to ladle out																									
JLPT-N1	3076	打ち消し	うけ	Noun	1.-negation; denial; negative																									
JLPT-N1	3077	休学	きゅうがく	Noun, Suru verb	1.-temporary absence from school																									
JLPT-N1	3078	Ｇパン		Noun	1.-jeans; dungarees																									
JLPT-N1	3079	以て	もっ	Expression	1.-with; by; by means of	2.-because of; on account of; for; due to	3.-on (a day, date); at (a time); as of (e.g. today)	4.-adds emphasis to preceding word	5.-in addition (to being); moreover; as well as; and	6.-therefore; and so; hence																				
JLPT-N1	3080	情け深い	なさぶか	I-adjective	1.-tender-hearted; compassionate; charitable; good-hearted																									
JLPT-N1	3081	水洗	すいせん	Noun, Suru verb	1.-washing with water; rinsing; flushing																									
JLPT-N1	3082	付録	ふろく	Noun	1.-appendix; supplement; annex; extra (of a newspaper or magazine)																									
JLPT-N1	3083	休学	きゅうがく	Noun, Suru verb	1.-temporary absence from school																									
JLPT-N1	3084	民俗	みんぞく	Noun	1.-folk customs; folkways; ethnic customs																									
JLPT-N1	3085	養護	ようご	Noun, Suru verb	1.-nursing; (protective) care																									
JLPT-N1	3086	一挙に	いっきょ	Adverb	1.-at a stroke; with a single swoop																									
JLPT-N1	3087	洋風	ようふう	Noun, No-adjective, Na-adjective	1.-Western style																									
JLPT-N1	3088	婿	むこ	Noun	1.-husband; groom	2.-(one's) son-in-law																								
JLPT-N1	3089	減点	げんてん	Noun, Suru verb	1.-subtracting points	2.-points deducted																								
JLPT-N1	3090	紛らわしい	まぎ	I-adjective	1.-easily mixed up (e.g. similar words); easily mistaken; confusingly similar; misleading; equivocal; ambiguous																									
JLPT-N1	3091	連なる	つら	Godan verb with ru ending, intransitive verb	1.-to extend; to stretch out; to stand in a row	2.-to attend; to participate in	3.-to enrol; to enroll; to join	4.-to have a connection; to be related; to be linked																						
JLPT-N1	3092	清らか	きよ	Na-adjective, Noun	1.-clean; pure; chaste																									
JLPT-N1	3093	気兼ね	きが	Noun, Suru verb	1.-constraint; reserve; feeling hesitant; being afraid of troubling someone																									
JLPT-N1	3094	生臭い	なまぐさ	I-adjective	1.-smelling of fish; fishy; smelling of blood; bloody	2.-degenerate (of a monk); depraved; corrupt; fallen	3.-worldly; mundane; secular; common; ordinary	4.-fishy; suspicious; questionable																						
JLPT-N1	3095	縁談	えんだん	Noun	1.-marriage proposal; marriage talks																									
JLPT-N1	3096	切ない	せつ	I-adjective	1.-painful; heartrending; trying	2.-oppressive; suffocating; miserable																								
JLPT-N1	3097	駆け足	かあし	Noun	1.-running fast; double time	2.-cantering	3.-doing things in a hurry																							
JLPT-N1	3098	物好き	ものず	Noun, Na-adjective	1.-(idle) curiosity; fancifulness; whimsy; (having) strange tastes																									
JLPT-N1	3099	錯誤	さくご	Noun	1.-mistake; error; discrepancy	2.-discrepancy between one's actions and intentions																								
JLPT-N1	3100	生ぬるい	なま	I-adjective	1.-lukewarm; tepid	2.-half-hearted; vague; weak	3.-lenient; mild; soft																							
JLPT-N1	3101	生ぬるい	なま	I-adjective	1.-lukewarm; tepid	2.-half-hearted; vague; weak	3.-lenient; mild; soft																							
JLPT-N1	3102	心がけ	こころ	Noun	1.-(mental) attitude; way of thinking; attention; care; prudence; intention																									
JLPT-N1	3103	折り返す	おかえ	Godan verb with su ending, Transitive verb	1.-to turn up (hem, sleeves, etc.); to fold back (e.g. page)	2.-to turn back; to double back; to return	3.-to loopback (a signal, message, etc.)																							
JLPT-N1	3104	並列	へいれつ	Noun, Suru verb	1.-arranging in a line; standing in a row	2.-parallel (electronics, computing, etc.)																								
JLPT-N1	3105	軒並み	のきな	Noun	1.-row of houses	2.-every house; each house; every door	3.-all; totally; altogether; across the board																							
JLPT-N1	3106	年輪	ねんりん	Noun	1.-annual tree ring; growth ring	2.-experience in life																								
JLPT-N1	3107	大便	だいべん	Noun	1.-feces; excrement; shit																									
JLPT-N1	3108	担架	たんか	Noun	1.-stretcher; litter																									
JLPT-N1	3109	弛む	たる	Godan verb with mu ending, intransitive verb	1.-to slacken; to loosen; to relax; to droop (e.g. loose or flabby skin); to sag (ceiling)	2.-to slack off (e.g. one's work, attention); to not put one's heart in																								
JLPT-N1	3110	着色	ちゃくしょく	Noun, Suru verb, No-adjective	1.-colouring; coloring; colorant																									
JLPT-N1	3111	化合	かごう	Noun, Suru verb	1.-chemical combination																									
JLPT-N1	3112	原っぱ	はら	Noun	1.-open field; empty lot; plain																									
JLPT-N1	3113	華々しい	はなばな	I-adjective	1.-brilliant; splendid; glorious; magnificent; spectacular																									
JLPT-N1	3114	何れ何れ	どど	Pronoun	1.-which	2.-let me see; well now																								
JLPT-N1	3115	長大	ちょうだい	Na-adjective, Noun	1.-long and large; tall and large; grand; huge																									
JLPT-N1	3116	耳鼻科	じびか	Noun	1.-otolaryngology; ear, nose, and throat department																									
JLPT-N1	3117	明くる	あ	Pre-noun adjectival	1.-next (day, morning, etc.); following																									
JLPT-N1	3118	股	また	Noun	1.-crotch; crutch; groin; thigh	2.-fork (in a tree, road, river, etc.); tines (of a fork)																								
JLPT-N1	3119	帰京	ききょう	Noun, Suru verb	1.-returning to (one's home in) Tokyo	2.-returning to (one's home in) the capital																								
JLPT-N1	3120	状	じょう	Noun, Noun - used as a suffix	1.-form; shape; appearance	2.-state; condition; circumstances	3.-letter; correspondence																							
JLPT-N1	3121	以て	もっ	Expression	1.-with; by; by means of	2.-because of; on account of; for; due to	3.-on (a day, date); at (a time); as of (e.g. today)	4.-adds emphasis to preceding word	5.-in addition (to being); moreover; as well as; and	6.-therefore; and so; hence																				
JLPT-N1	3122	点火	てんか	Noun, Suru verb	1.-ignition; lighting; firing; setting off																									
JLPT-N1	3123	帰京	ききょう	Noun, Suru verb	1.-returning to (one's home in) Tokyo	2.-returning to (one's home in) the capital																								
JLPT-N1	3124	年号	ねんごう	Noun	1.-name of an imperial era (e.g. Heisei, Shōwa); Japanese era name																									
JLPT-N1	3125	状	じょう	Noun, Noun - used as a suffix	1.-form; shape; appearance	2.-state; condition; circumstances	3.-letter; correspondence																							
JLPT-N1	3126	光熱費	こうねつひ	Noun	1.-cost of fuel and lighting; cost of heat and electricity; energy bill; utility cost																									
JLPT-N1	3127	特技	とくぎ	Noun	1.-special skill																									
JLPT-N1	3128	雅致	がち	Noun	1.-artistry; good taste; elegance; grace																									
JLPT-N1	3129	粘る	ねば	Godan verb with ru ending, intransitive verb	1.-to be sticky; to be adhesive	2.-to persevere; to persist; to stick to; to hold out; to linger																								
JLPT-N1	3130	拝啓	はいけい	Noun	1.-Dear (so and so); Dear Sir; Dear Madam; To Whom It May Concern																									
JLPT-N1	3131	紛らわしい	まぎ	I-adjective	1.-easily mixed up (e.g. similar words); easily mistaken; confusingly similar; misleading; equivocal; ambiguous																									
JLPT-N1	3132	分母	ぶんぼ	Noun	1.-denominator																									
JLPT-N1	3133	擽ったい	くすぐ	I-adjective	1.-ticklish	2.-embarrassing																								
JLPT-N1	3134	緩む	ゆる	Godan verb with mu ending, intransitive verb	1.-to become loose; to slacken (e.g. rope)	2.-to become less tense; to relax; to let one's guard down	3.-to slacken (e.g. coldness, supervision); to become lax	4.-to become softer (e.g. ground, facial expression); (of ice) to partially melt	5.-to decrease (e.g. speed)	6.-(of a market price) to go down slightly																				
JLPT-N1	3135	よそ見	み	Noun, Suru verb	1.-looking away; looking aside																									
JLPT-N1	3136	減点	げんてん	Noun, Suru verb	1.-subtracting points	2.-points deducted																								
JLPT-N1	3137	冷蔵	れいぞう	Noun, Suru verb, No-adjective	1.-cold storage; refrigeration																									
JLPT-N1	3138	嗜好	しこう	Noun, Suru verb	1.-taste; liking; preference																									
JLPT-N1	3139	云々	うんぬん	Expression	1.-and so on; and so forth; et cetera; and such; and the like	2.-comment; criticism																								
JLPT-N1	3140	切り替える	きか	Ichidan verb, Transitive verb	1.-to change; to exchange; to convert; to renew; to throw a switch; to replace; to switch over																									
JLPT-N1	3141	嗜好	しこう	Noun, Suru verb	1.-taste; liking; preference																									
JLPT-N1	3142	夜行	やこう	Noun, Suru verb	1.-walking around at night; night travel	2.-night train																								
JLPT-N1	3143	明々後日	しあさって	Adverbial noun, Temporal noun	1.-in three days' time; two days after tomorrow																									
JLPT-N1	3144	御免なさい	ごめん	Expression	1.-I beg your pardon; excuse me																									
JLPT-N1	3145	縁	えん	Noun	1.-fate; destiny (esp. as a mysterious force that binds two people together)	2.-relationship (e.g. between two people); bond; link; connection	3.-family ties; affinity	4.-opportunity; chance (to meet someone and start a relationship)	5.-pratyaya (indirect conditions, as opposed to direct causes)	6.-narrow open-air veranda																				
JLPT-N1	3146	申し分	もうぶん	Noun, Suru verb	1.-objection; shortcomings																									
JLPT-N1	3147	領地	りょうち	Noun, No-adjective	1.-territory; dominion; grounds (e.g. school)																									
JLPT-N1	3148	和文	わぶん	Noun	1.-Japanese text; sentence in Japanese																									
JLPT-N1	3149	眼球	がんきゅう	Noun, No-adjective	1.-eyeball																									
JLPT-N1	3150	修学	しゅうがく	Noun, Suru verb	1.-learning																									
JLPT-N1	3151	気風	きふう	Noun	1.-character; traits; ethos																									
JLPT-N1	3152	来場	らいじょう	Noun, Suru verb	1.-attendance																									
JLPT-N1	3153	庶務	しょむ	Noun	1.-general affairs																									
JLPT-N1	3154	刷り	す	Noun	1.-printing																									
JLPT-N1	3155	利根	りこん	Na-adjective, Noun	1.-intelligence; cleverness; innate aptitude																									
JLPT-N1	3156	進呈	しんてい	Noun, Suru verb	1.-presentation (e.g. of a gift)																									
JLPT-N1	3157	興じる	きょう	Ichidan verb, intransitive verb	1.-to amuse oneself; to make merry																									
JLPT-N1	3158	隠居	いんきょ	Noun, Suru verb	1.-retirement	2.-retired person																								
JLPT-N1	3159	清純	せいじゅん	Na-adjective, Noun	1.-purity; innocence																									
JLPT-N1	3160	生身	なまみ	Noun, No-adjective	1.-living flesh; flesh and blood	2.-physical body of Buddha or a bodhisattva																								
JLPT-N1	3161	静的	せいてき	Na-adjective	1.-static																									
JLPT-N1	3162	切開	せっかい	Noun, Suru verb	1.-incision; operation; section																									
JLPT-N1	3163	宣教	せんきょう	Noun, Suru verb	1.-religious mission; religious proclamation																									
JLPT-N1	3164	旧知	きゅうち	Noun	1.-old friend; old acquaintance																									
JLPT-N1	3165	対して	たい	Expression	1.-for; in regard to; per																									
JLPT-N1	3166	慣用	かんよう	Noun, Suru verb, No-adjective	1.-customary use; common usage; general usage																									
JLPT-N1	3167	華美	かび	Noun, Na-adjective	1.-splendor; splendour; gorgeousness; pomp; magnificence	2.-showiness; gaudiness; extravagance; luxury																								
JLPT-N1	3168	見世物	みせもの	Noun	1.-show; exhibition; spectacle																									
JLPT-N1	3169	恥じらう	は	Godan verb with u ending, intransitive verb	1.-to feel shy; to be bashful; to blush																									
JLPT-N1	3170	茶の湯	ちゃゆ	Noun	1.-tea ceremony																									
JLPT-N1	3171	兼業	けんぎょう	Noun, Suru verb	1.-perusing as a side business; doing in addition to one's main work; running (businesses) simultaneously	2.-side business; job on the side																								
JLPT-N1	3172	転回	てんかい	Noun, Suru verb	1.-revolution; rotation																									
JLPT-N1	3173	転任	てんにん	Noun, Suru verb	1.-change of post																									
JLPT-N1	3174	私物	しぶつ	Noun	1.-private property; personal belongings; personal effects																									
JLPT-N1	3175	跡継ぎ	あとつ	Noun	1.-heir; inheritor	2.-successor																								
JLPT-N1	3176	他意	たい	Noun	1.-other intention; hidden purpose; ulterior motive; ill will; malice																									
JLPT-N1	3177	果てる	は	Ichidan verb, intransitive verb	1.-to end; to be finished; to be exhausted	2.-to die; to perish	3.-to do utterly; to do completely																							
JLPT-N1	3178	等級	とうきゅう	Noun	1.-grade; class; degree; rank; rating; order; points	2.-magnitude																								
JLPT-N1	3179	動的	どうてき	Na-adjective, No-adjective	1.-dynamic; kinetic																									
JLPT-N1	3180	特派	とくは	Noun, Suru verb	1.-send specially; special envoy																									
JLPT-N1	3181	課外	かがい	Noun, No-adjective	1.-extracurricular																									
JLPT-N1	3182	改悪	かいあく	Noun, Suru verb	1.-deterioration; changing for the worse																									
JLPT-N1	3183	反り	そ	Noun	1.-warp; curvature; curve; arch																									
JLPT-N1	3184	概説	がいせつ	Noun, Suru verb	1.-general statement; outline																									
JLPT-N1	3185	産後	さんご	Adverbial noun, Temporal noun, No-adjective	1.-postpartum; after childbirth																									
JLPT-N1	3186	名産	めいさん	Noun	1.-noted product; local specialty																									
JLPT-N1	3187	観覧	かんらん	Noun, Suru verb	1.-viewing																									
JLPT-N1	3188	両極	りょうきょく	Noun	1.-both extremities	2.-North and South Poles	3.-positive and negative poles																							
JLPT-N1	3189	眼球	がんきゅう	Noun, No-adjective	1.-eyeball																									
JLPT-N1	3190	動的	どうてき	Na-adjective, No-adjective	1.-dynamic; kinetic																									
JLPT-N1	3191	領地	りょうち	Noun, No-adjective	1.-territory; dominion; grounds (e.g. school)																									
JLPT-N1	3192	きまり悪い	わる	I-adjective	1.-feeling awkward; being ashamed; being bashful																									
JLPT-N1	3193	ど忘れ	わす	Noun, Suru verb	1.-lapse of memory; forgetting for a moment something one knows well; (something) slipping one's mind																									
JLPT-N1	3194	報ずる	ほう	Ichidan verb - zuru verb (alternative form of -jiru verbs), Transitive verb	1.-to inform; to report																									
JLPT-N1	3195	字	あざ	Noun, Suffix	1.-section of village	2.-Aza	3.-Chinese style name																							
JLPT-N1	3196	襤褸	ぼろ	Noun, Prefix	1.-rag; scrap; tattered clothes	2.-fault (esp. in a pretense, pretence); defect	3.-run-down; shabby; junky																							
JLPT-N1	3197	初めまして	はじ	Expression	1.-How do you do?; I am glad to meet you																									
JLPT-N1	3198	その為	ため	Expression	1.-hence; for that reason																									
JLPT-N1	3199	ローマ字	じ	Noun	1.-Latin alphabet; Roman alphabet	2.-rōmaji; romanized Japanese; system of transliterating Japanese into the Latin alphabet	3.-Romanization of Japanese																							
JLPT-N1	3200	ヤング		No-adjective	1.-young	2.-youth; young person	3.-Young (Australia); Yang; Yong; Yonge	4.-Young (surname)																						
JLPT-N1	3201	１０分	じっぷん	Noun	1.-10 minutes																									
JLPT-N1	3202	上手	うわて	Na-adjective, Noun	1.-upper part	2.-upper stream; upper course of a river	3.-right side of the stage (audience's or camera's POV); stage left (actor's POV)	4.-skillful (in comparisons); dexterity	5.-over-arm grip on opponent's belt																					
JLPT-N1	3203	認める	したた	Ichidan verb, Transitive verb	1.-to write (e.g. a letter); to draw up (a document); to take down (e.g. notes)	2.-to have (lunch, dinner, etc.); to eat																								
JLPT-N1	3204	氏	うじ	Noun	1.-family name; lineage; birth	2.-clan																								
JLPT-N1	3205	件	くだん	No-adjective	1.-the aforementioned; the said; (man, incident, etc.) in question; the above-mentioned; the aforesaid	2.-the usual																								
JLPT-N1	3206	戸	こ	Counter	1.-counter for houses, households, apartments, etc.																									
JLPT-N1	3207	種	しゅ	Noun, Noun - used as a suffix	1.-kind; variety	2.-(biological) species	3.-(logical) species																							
JLPT-N1	3208	社	やしろ	Noun	1.-(Shinto) shrine																									
JLPT-N1	3209	ご覧なさい	らん	Expression	1.-(please) look	2.-see	3.-(please) try to do																							
JLPT-N1	3210	玉	ぎょく	Noun	1.-precious stone (esp. jade)	2.-egg (sometimes esp. as a sushi topping)	3.-stock or security being traded; product being bought or sold	4.-position (in finance, the amount of a security either owned or owed by an investor or dealer)	5.-geisha	6.-time charge for a geisha	7.-king (of the junior player)																			
JLPT-N1	3211	印	いん	Noun	1.-stamp; seal; chop	2.-seal impression; seal; sealing; stamp; mark; print	3.-mudra (symbolic hand gesture)	4.-ninja hand sign	5.-India																					
JLPT-N1	3212	機	はた	Noun	1.-loom																									
JLPT-N1	3213	明白	明白あからさま	Na-adjective, No-adjective	1.-plain; frank; candid; open; direct; straightforward; unabashed; blatant; flagrant																									
JLPT-N1	3214	夜中	やちゅう	Temporal noun	1.-during the night; at night																									
JLPT-N1	3215	一見	いちげん	Noun	1.-first visit to inn, restaurant, etc. without an introduction																									
JLPT-N1	3216	きっかり		Adverb	1.-exactly; just; precisely	2.-punctually; exactly on time	3.-キッカリ																							
JLPT-N1	3217	掠る	かす	Godan verb with ru ending, Transitive verb	1.-to graze (e.g. bullet); to scratch; to touch lightly	2.-to take a percentage; to exploit; to squeeze																								
JLPT-N1	3218	いざ		Adverb	1.-now; come (now); well																									
JLPT-N1	3219	細やか	こま	Na-adjective	1.-tender; warm; caring; thoughtful	2.-meticulous; detailed; attentive	3.-deep (of a colour); thick (e.g. fog)																							
JLPT-N1	3220	懐く	なつ	Godan verb with ku ending, Transitive verb	1.-to become emotionally attached (to); to take (to)																									
JLPT-N1	3221	気触れる	かぶ	Ichidan verb, intransitive verb	1.-to develop a rash or inflammation (e.g. in response to a skin irritant); to react to (something)	2.-to be strongly influenced (usu. negative or critical nuance)																								
JLPT-N1	3222	てんで		Adverb	1.-(not) at all; completely; utterly; entirely; altogether	2.-very; extremely																								
JLPT-N1	3223	稲光	いなびかり	Noun	1.-(flash of) lightning																									
JLPT-N1	3224	ビリ		Noun	1.-last (on the list); (at the) bottom; (in) last position; tailender	2.-びり																								
JLPT-N1	3225	それ故	ゆえ	Conjunction	1.-therefore; for that reason; so; because of that																									
JLPT-N1	3226	ダブる		Godan verb with ru ending, intransitive verb	1.-to be duplicated; to be repeated	2.-to overlap; to fall together (of dates, etc.); to coincide	3.-to repeat (a failed course, school year, etc.)	4.-to make a double play	5.-to make a double fault (in tennis)	6.-だぶる																				
